;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2019;11;6.8;3.6;0.8;0;0;28.2;4;4;6.2;3.4;1.2;0;0.8;5.8;2;1.2;1.2;3.6;12.6;0.6;0;0;0;4;2.4;1.2;8.2;77.4;17.4;0.6;-
2019;12;0;0;8;0.2;10.6;17.2;0.8;0.4;2.8;0.2;1;1.4;0;0;0;0.8;0.2;0;6;3.4;2.8;6.6;4.8;11;2.2;7.2;0.8;3.2;0.2;0;0
2020;1;0;0;0;0;3.6;0.6;0;14.8;3.6;2.6;0.8;4.8;10;4;1.8;0.2;7.6;13;9.4;3.6;7.6;1.2;0;0;0;0;0;2.4;0;0;0
2020;2;0;5.2;0.6;0;0;0;0;0;0.6;0;0;0.4;0;0;0;19.4;7;0.8;1.4;0;0.2;0;0;0;0;0;0;0;0.4;-;-
2020;3;0.2;0;0;6.4;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.2;0.6;0;0;0;0.4;0;0
2020;4;0;0;0;0;0;0;2;0;0;0;0;0;3.4;1;4.4;0.4;0;0.4;0;1.6;0;0;0;0.2;0;0;3;16;21.2;0.2;-
2020;5;0;0.2;0;2.8;0.4;0;5.2;0.4;0;0;0.6;1.6;0;0;0.2;0;19.8;2.2;4.4;10.8;29;10;0.4;0.2;0;16.6;26.8;30.2;17.6;5.4;18.2
2020;6;15;3.6;33;11.4;10.6;10;0.2;0;2.4;1;6.2;21.8;68;0.8;14.4;21.2;0;0.4;0;8;10.8;0.8;0.4;2.8;0.2;9.4;26.4;0.6;9;3.6;-
2020;7;4;7;2.2;17.2;0.4;0;0;2.8;10;8;7.4;1.6;22.2;0.4;2.4;0.2;0;0;0.6;1.4;0.2;0;9.6;1;1;0.4;4.2;5.8;0.8;0.8;0
2020;8;0;0;0;0;41.2;0.4;0;10;2.2;0.4;5.8;1;10.6;5;29.2;4;0.4;0;0;7.2;53.8;0.4;0.4;0.2;0.2;0.8;0.2;3;0.4;0.4;0
2020;9;3.6;32;1.2;7;0.4;0.8;25.6;0.2;0;0;0;14.2;0.4;11.2;0.6;0;4.8;25;10.2;0.6;0;2.4;3.2;50.4;1.4;0.4;0.8;9.4;0.2;3.2;-
2020;10;9.8;26.8;4.4;3.6;28.4;19.6;11.8;40.2;0.2;1.6;1.6;3.6;0.2;32.6;1;0.2;2.4;0;19.4;10.8;11.6;0.2;7.8;9.2;4.6;0.4;0;1.2;0;2.8;17.8
2020;11;59.4;11.8;14;33.4;33;0.6;0;0;4.4;19.4;0.2;0;0;0.6;0.8;0.4;5.8;1.4;4.8;3.6;5.8;18.6;2;3;0.2;0;0;0;0.8;14.4;-
2020;12;6.6;42.8;16.6;0.2;0.2;0;0;1.2;48;29.4;2.8;0;0;0;0;0;2.6;0.2;7;1.4;0;1.8;5.4;0.2;1.8;5.2;42.4;34;3.8;0.2;0
2021;1;0;0.2;0.2;0;0.2;0;0;0;0.2;4.4;2;9.2;0.2;0.4;0;0;0;0;1;2.2;5.4;0.2;0;0;0;0;0;7.2;1;1.8;0.2
2021;2;0;15;9.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0.4;0;0;1.2;0;0.6;0;3;0;-;-;-
2021;3;1.6;1.2;0;0;0;0;0;2.6;0.4;0.2;0.2;0;1.2;0;0;0;0.6;3.8;7.8;0.2;9.8;0.4;7.6;0.4;0;8.8;1;0;0.8;7.8;18.8
2021;4;11.2;0.2;0.2;0;0.2;0;0;32;1.8;2;1.2;1.4;0.6;70;45.8;31.8;47;21.4;3.4;7.8;15.8;0.4;2.8;0.2;0.2;0;0;2.6;8.8;1.4;-
2021;5;1.2;19;4;11;0.8;4.6;12.6;1.2;0.2;6;6.2;1.2;6.4;5;2;0;0;0;0;0;1.8;2.4;27.2;11.8;2.4;12.4;0.8;6.6;5.2;3.6;0.2
2021;6;0;0;2.4;8.6;0.4;0;0.6;10.6;15.4;8.2;8.8;15.8;1.8;4.8;3.6;0.2;0;1;0.2;0;12.4;0.2;0.2;0;0;36.4;4.8;0.2;0;23;-
2021;7;0;0.2;7.2;4.4;8;0.2;1;0.6;1.2;24.2;1;2.4;2;0;0.4;0;0.2;0.4;2;0;6.4;135.6;63.6;22.6;16.8;16.4;0.8;0.2;15.2;0.4;2.4
2021;8;18.6;0.2;5.6;0.6;0;9.4;2.6;1.2;0.8;4;13;28.2;3.8;0.2;1.8;0;0;4.2;4.8;15.8;20.6;7;3.2;7.6;12.2;8.4;0.2;0;4.4;26.6;5.6
2021;9;1.4;0.2;0.2;12;0.2;8.2;3.6;9.8;9;0;3.4;1.4;43.6;3;0.4;0;6.8;0;0.2;0;0;6.8;12.4;3.8;0.4;10.8;11.8;0.6;0;0;-
2021;10;0;0;0;0;10.6;0.4;5;0.2;9.4;2.2;1.8;0.4;39.8;1.6;4.6;10.4;30.2;24.6;1.6;0.2;0.2;0;1.4;0.2;0;0;0;0;1.4;4.6;20.6
2021;11;23.8;31;1;17.6;0.2;0.8;22.4;11;11.2;0.2;0.4;0.2;0;0;0;0;0;0;0;0;0.2;2.6;10.6;0.4;1;0.2;4.2;6.2;55;69;-
2021;12;10;1.2;8.2;0.6;7.6;0.2;0;1.8;0;0;0;0;19.8;14.6;0;0.8;0.6;0.2;0;0;0;3.4;5.2;0.8;7.4;1.2;0;0;0;0;0
2022;1;0;0;12.6;1.8;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;1.2;1.8;1.2;0;0.2;0;0;0;0;0;0.2;0.2;0.2
2022;2;0;0;0;0;0.4;0;0;0;0;0;1;0;4.8;5.4;1;0.4;0;1.2;1.8;0.2;0.2;0.4;0;0;0;0;0;0;-;-;-
2022;3;0;0;17;13.8;0.2;0;0;0;0;0;0;0.2;6.8;0.6;0;0;0;0;0;0.8;0.2;0;0.2;0;0;0;0;0;0.4;0.6;0
2022;4;6.8;0.2;1;13.2;5.4;0.2;0;0;28;1.2;0;0;0;0.6;2.8;0.8;1;1.8;3.6;0.2;0.4;16.8;5.8;11.4;13.2;36.2;29.2;31.2;10;22.6;-
2022;5;24.8;5.8;9.4;2.6;31;0.2;0.4;0;0;10.4;3.6;30.6;20.2;20.6;34.6;29.6;4.2;1.8;29.8;31.4;0;0.2;22.4;13.8;1.2;0.8;0;16.6;21;0.4;2.2
2022;6;19;8.4;13.2;0.2;25;1;1.8;36.6;1;12.4;14;16.2;44.4;8.8;6.8;16.4;11;9.2;32;11.6;7.6;0.2;36.4;40.8;2.2;2;21.4;11;0.4;2;-
2022;7;34;41.2;5;54.6;5.6;8.4;0.2;0;11;0.4;6.4;5.2;22.8;6.8;1.2;0.2;0.2;3.6;0.2;8.8;4;20;0.6;0;0;0.4;1.2;0.4;0;0.8;0.8
2022;8;0.4;16.8;18.2;18.4;4.4;10.2;5;0.2;0.4;0;33.4;19.4;0.2;0;1;0.2;0.2;0.2;2;0;0.4;15.2;16.4;6;12.6;0;0.4;19;14.6;22.4;20.8
2022;9;7.4;1.2;7;0.2;15.2;0.2;13;18;10.8;4.8;0.2;0;8.8;0.8;0;1.6;63.2;2.4;18;0;20.8;17.6;0.6;1;7;9;6;0.6;28.6;34.4;-
2022;10;37.2;0.2;0.4;0.2;6.6;1.4;13;6;34.4;0.2;0;14.4;4.2;55.8;0.4;5.4;0.2;0.2;0;0;6.4;3.6;0.6;0;0.4;0.4;0;0.2;1.4;1.4;0.2
