;;Lluvia (mm);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Año;Mes;Día 1;Día 2;Día 3;Día 4;Día 5;Día 6;Día 7;Día 8;Día 9;Día 10;Día 11;Día 12;Día 13;Día 14;Día 15;Día 16;Día 17;Día 18;Día 19;Día 20;Día 21;Día 22;Día 23;Día 24;Día 25;Día 26;Día 27;Día 28;Día 29;Día 30;Día 31
2019;6;0.0;0.0;0.0;0.0;0.0;2.4;1.0;12.0;22.0;4.5;4.0;25.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.2;0.6;0.0;2.2;0.0;0.5;0.0;0.0;0.0;-
2019;7;2.0;14.1;0.0;0.0;0.0;2.8;10.0;0.0;0.5;0.0;0.0;0.0;12.0;3.6;0.0;0.0;6.0;0.0;0.0;0.0;5.1;0.0;0.0;5.0;2.5;0.0;1.4;0.0;0.0;0.0;0.0
2019;8;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;9.0;0.5;2.9;20.2;5.4;5.6;3.5;21.9;14.9;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.9;0.0;0.0
2019;9;1.0;0.3;2.5;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;8.8;0.0;0.0;7.5;0.0;0.4;0.6;7.8;5.0;15.5;25.7;19.4;7.0;9.0;5.6;21.2;13.7;0.0;0.0;-
2019;10;12.9;1.5;0.2;0.0;1.3;28.3;0.8;0.0;1.6;23.4;8.9;53.7;2.4;65.3;1.3;0.0;0.0;4.3;0.4;30.5;0.0;11.2;1.0;21.7;22.4;7.4;0.0;23.2;0.0;4.0;2.4
2019;11;0.0;1.5;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.5;0.0;0.0;1.0;30.7;0.0;1.6;16.5;4.3;6.1;3.0;0.0;0.0;0.0;0.0;0.0;0.5;5.2;22.0;3.4;0.0;-
2019;12;0.0;2.0;0.0;0.0;2.0;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;1.0;6.6;0.0;0.0;0.0;1.5;1.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0
2020;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;2.6;0.0;0.0
2020;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-
2020;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;2.4;0.0;0.0;0.0;3.3;0.3;13.7;4.2;-
2020;7;4.0;1.7;1.5;8.4;0.0;0.0;0.0;0.0;0.6;11.0;0.0;1.8;7.1;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;6.2;0.0;2.6;0.0;22.3;41.0;0.0;0.0;0.0
2020;8;0.0;0.0;0.0;0.0;23.5;0.9;0.0;2.9;0.0;0.0;0.6;1.3;6.0;16.7;16.4;2.8;0.0;0.0;0.5;23.1;61.6;0.0;0.0;3.0;3.3;1.0;2.0;0.0;0.0;-9.0;-9.0
2020;9;15.8;25.7;3.2;1.0;1.0;0.0;15.0;18.0;1.5;0.0;0.0;12.1;0.1;16.0;0.2;0.0;13.0;69.7;70.5;0.0;0.0;13.1;17.7;47.0;5.3;0.4;1.8;3.2;0.2;13.0;-
2020;10;5.4;24.5;16.5;2.2;9.1;5.2;37.4;26.6;0.7;0.0;1.4;0.1;6.4;41.0;3.9;0.0;0.0;1.1;6.7;52.1;1.4;7.2;18.7;9.6;13.9;0.0;6.0;0.2;0.0;21.7;18.8
2020;11;50.8;12.5;49.0;36.5;9.9;2.4;0.1;0.0;0.9;28.1;9.4;0.0;0.0;32.2;0.8;7.6;3.0;2.3;1.4;8.5;3.1;19.5;5.7;0.0;0.0;0.0;0.0;0.0;0.3;11.4;-
2020;12;1.9;45.4;19.0;0.0;0.0;0.0;0.0;0.6;19.1;6.2;0.5;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;6.8;0.0;0.2;2.3;29.8;12.2;0.0;0.0;0.0
2021;1;-9.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;2;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2021;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;7.9;0.0;0.0;0.0;3.2;0.8;0.0;0.0;0.0;0.0;0.0;0.0;1.3
2021;4;0.0;0.0;0.0;0.0;0.0;0.5;0.0;24.7;11.0;6.5;26.2;2.7;0.0;29.6;14.8;10.2;18.0;11.6;7.2;12.6;4.7;0.6;0.2;0.0;0.0;0.0;0.1;0.0;11.6;4.1;-
2021;5;1.6;18.1;0.0;6.5;0.0;8.3;19.4;7.0;0.0;1.3;4.3;2.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.2;0.2;5.2;0.0;6.8;12.4;0.1;0.0
2021;6;0.0;0.0;9.9;1.0;0.0;0.2;10.7;39.2;12.1;10.2;22.1;27.0;6.0;9.4;17.5;0.0;0.0;0.0;0.0;0.4;7.1;0.0;0.0;0.0;0.0;14.4;5.1;0.0;0.1;7.7;-
2021;7;0.0;0.0;3.6;29.5;5.8;0.0;0.0;0.7;0.0;0.0;47.0;3.2;0.7;0.2;0.0;0.0;0.0;0.0;0.0;0.0;3.6;72.1;27.4;10.0;4.1;27.7;0.0;2.4;7.5;0.0;5.7
2021;8;0.1;0.6;14.9;0.0;0.0;2.2;29.5;2.9;0.0;2.3;12.1;15.1;6.6;0.0;6.8;0.0;0.0;11.8;14.1;5.5;21.6;11.5;22.7;13.6;25.6;10.7;0.0;0.0;0.5;24.4;25.5
2021;9;0.0;4.2;0.0;5.3;0.0;34.8;30.8;8.6;23.2;0.0;1.4;0.0;27.8;13.5;4.8;0.0;1.8;0.0;0.0;0.0;0.0;35.2;26.3;11.5;0.0;1.1;31.0;1.5;0.3;0.0;-
2021;10;0.0;0.0;0.0;1.0;48.5;23.0;3.3;2.5;0.0;3.1;11.2;9.3;1.3;16.9;0.0;1.6;2.3;76.2;58.3;23.3;9.0;0.0;0.0;19.1;0.0;0.0;0.0;0.0;1.5;0.0;0.0
2021;11;25.2;16.5;12.7;3.8;16.7;0.4;0.0;7.4;0.1;8.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;1.8;0.0;0.2;0.0;0.0;0.0;32.4;-
2021;12;7.8;0.0;0.3;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.1;0.0;0.0;0.2;0.0;0.1;0.0;0.0;0.7;0.2;0.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0
2022;1;0.0;0.0;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
2022;2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0;0.0;3.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-
2022;3;0.0;0.0;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7
2022;4;0.7;0.0;0.2;13.6;6.6;0.1;0.0;0.0;10.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;5.1;0.1;4.1;0.8;0.2;5.4;0.0;4.5;21.0;16.6;51.2;31.4;31.2;28.0;-
2022;5;12.0;15.4;2.1;0.7;5.7;0.7;3.5;0.0;0.0;0.0;1.0;14.5;11.5;21.0;48.5;37.2;8.9;8.3;47.0;44.5;0.0;4.7;8.3;2.5;0.0;5.5;0.0;1.0;38.4;0.2;28.1
2022;6;25.7;4.2;22.0;0.0;19.1;0.5;7.5;39.1;3.3;25.4;25.5;8.9;28.3;4.1;25.7;6.5;4.6;44.4;34.4;20.0;22.3;4.3;32.8;10.0;0.2;0.7;6.9;7.9;0.0;-;-
